x1,x2,th,v,u1_full,u2_full,u1_zero,u2_zero,u1_k0,u2_k0,k1_lambda,mu_val,xi0
1.5793094017106,-0.298203533792732,2.21620150882286,0.313125803681524,-7.61775600430266,-1.82023331839594,-7.61775600430266,-1.82023332010962,-7.6177554166226,-1.82023343455386,1.09456316972482e-08,0.1,1e-08
0.391599915244341,0.97632177642024,3.01210599327847,0.727244167444348,-2.643296350982,0.0484493396827848,-2.643296350982,0.0484493357027124,-2.64329640027584,0.0484491515399817,1.09456316972482e-08,0.1,1e-08
1.68749694009247,1.86329769776653,3.21870669383414,0.315794561827581,39.2581657811868,10.6118799311877,39.2581657811868,10.6118799294594,39.2581651566568,10.6118799888471,1.09456316972482e-08,0.1,1e-08
-1.64602999179232,-1.08317515534924,3.74997626815681,0.851857160498082,-0.550950568875782,1.34343044597967,-0.550950568875784,1.34343044131762,-0.55094979888184,1.34343117689555,1.09456316972482e-08,0.1,1e-08
-1.21606855032342,-1.42541053971152,2.34808607530982,0.85061013263935,3.41712424980278,-0.693556820635396,3.41712424980278,-0.693556825290627,3.41712487409654,-0.693556353916372,1.09456316972482e-08,0.1,1e-08
-1.81909084435785,1.65152698089079,3.01762116393134,0.356973736643259,20.8171916391182,-13.0396881925148,20.8171916391182,-13.0396881944685,20.8171899041352,-13.0396878297768,1.09456316972482e-08,0.1,1e-08
-0.698678676946943,0.675812309829215,2.72210954577558,0.778186117438147,-0.447503128782411,0.95142080327944,-0.447503128782412,0.951420799020573,-0.447503255005731,0.951420712110657,1.09456316972482e-08,0.1,1e-08
-0.445290841242072,-0.248055913752136,2.74786881723552,0.871791288381508,0.104300852586823,0.117533872663329,0.104300852586824,0.117533867892176,0.104301014102135,0.117533687538098,1.09456316972482e-08,0.1,1e-08
-0.914603872904416,0.293038281057132,3.72548469960326,0.631119559543432,-1.52967826606595,1.35466502407392,-1.52967826606595,1.35466502061992,-1.52967851090303,1.35466492475633,1.09456316972482e-08,0.1,1e-08
1.31495003660772,0.982455620704976,2.1058324789223,0.429699169777649,-7.26747477866764,-0.440471414262774,-7.26747477866765,-0.440471416614436,-7.26747511807841,-0.44047150138786,1.09456316972482e-08,0.1,1e-08
-0.572986693225643,1.09212759482287,3.6632722120901,0.496870468041411,-4.88706025278534,-1.00047384432621,-4.88706025278534,-1.00047384704549,-4.88706050195033,-1.00047377832089,1.09456316972482e-08,0.1,1e-08
-0.876261961250477,1.67957672327586,3.79168960543016,0.807605978531304,-1.77843719819186,-0.774422155469135,-1.77843719819186,-0.77442215988901,-1.77843771453773,-0.774421416138765,1.09456316972482e-08,0.1,1e-08
0.170784332632994,-0.292628844417509,3.98220377137817,0.363985717597133,0.330837655019803,-0.0258175861014352,0.330837655019805,-0.0258175880934614,0.330837559726093,-0.0258177479323559,1.09456316972482e-08,0.1,1e-08
-1.43630310010095,-0.82635635992242,3.40733328085853,0.401016100938575,-0.741122254171761,3.80340543928801,-0.741122254171762,3.80340543709332,-0.741121711391488,3.80340559945866,1.09456316972482e-08,0.1,1e-08
1.20878792301616,0.558657067159368,2.79278230879349,0.244705902632066,-5.27875248700383,-2.699895764563,-5.27875248700384,-2.69989576590223,-5.27875243220162,-2.69989577427593,1.09456316972482e-08,0.1,1e-08
-1.70179742528092,-0.337088402881879,2.98919343381582,0.459147162711702,0.653013417898784,1.87003556566272,0.653013417898784,1.87003556314989,0.653013762843969,1.87003571114419,1.09456316972482e-08,0.1,1e-08
