sample_idx,x1,x2,x3,x4,x5,slack1,slack2
197,-1.61237040932635,2.78405838663175,0.0467159459447247,-0.0815995209877372,1.1716879773054,257.974170518515,1.53889402090305e-07
198,-0.876759528685692,2.31823308804802,-0.490516644931625,-0.0679528460516193,1.44147355936233,1359.43728774636,2.55401930017878e-07
199,-2.34251475050232,2.76267236834715,0.173999426956082,0.0793473728512207,0.420157617844829,4.92143714895877e-07,3.27563004565168e-07
200,-0.799681698182749,2.50455020146668,0.165799409975661,0.194809071438298,1.70486850328393,1026.65591065791,3.20636098342903e-07
201,-1.40606271562574,2.67771402641321,-0.157279870222021,-0.0375202875647858,1.27165131078747,2.1520485232876e-07,4.57601633507951e-07
202,-0.974491913307062,2.44725999445084,-0.432373672362327,-0.0132965240737363,1.47276808114377,207.279232543377,3.07547604122663e-07
203,-1.53312473199488,2.70782310556571,0.194203889062652,0.239659685195577,1.17469837357083,4.03026711264854e-07,2.38305350101945e-07
204,-1.81569556086176,2.77444264264414,-0.205676145767377,0.380137471445327,0.958747081782383,19.1112077890522,3.22503677180422e-07
205,-1.09630285418147,2.52886057841314,-0.00398545474454204,0.0541792464226283,1.43255772423167,2.48288638144871e-07,4.45165158187165e-07
206,-1.2538386591911,2.79281295483649,-0.362403848828886,0.25003753754066,1.5389742956454,4.59101986008991e-07,3.6134120388313e-07
207,-1.52875758306452,2.64436124694223,-0.253316134612443,0.0865556143421731,1.11560366387771,3.558680165005e-07,3.59135379943723e-07
208,-2.25807402607791,2.76850110730779,-0.386844217246281,-0.109526526147011,0.510427081229881,3.34500802537033e-07,3.51347008717762e-07
209,-1.43987964088565,2.694055496788,0.449434521204899,0.0111119129844214,1.25417585590235,1.98997262216734e-07,2.60474653913102e-07
210,-1.65085361007986,2.74133059209136,-0.173204022924959,0.248758515872964,1.0904769820115,1.55602316054012e-07,2.94322352079911e-07
211,-1.67327485523455,2.82244195316597,-0.271930679367041,0.0804795944416334,1.14916709793142,514.557656998136,138.325134659353
212,-1.35335280192078,2.44276217349181,-0.201963139202902,0.244882286799955,1.08940937157103,121.004714806935,3.1378713250435e-07
